index,Open,High,Low,Close,Volume,EURJPY_Open,EURJPY_High,EURJPY_Low,EURJPY_Close,EURJPY_Volume,AUDJPY_Open,AUDJPY_High,AUDJPY_Low,AUDJPY_Close,AUDJPY_Volume,USDJPY_Open,USDJPY_High,USDJPY_Low,USDJPY_Close,USDJPY_Volume,barclays_Open,barclays_High,barclays_Low,barclays_Close,barclays_Volume,mitsui_Open,mitsui_High,mitsui_Low,mitsui_Close,mitsui_Volume,nissan_Open,nissan_High,nissan_Low,nissan_Close,nissan_Volume,honda_Open,honda_High,honda_Low,honda_Close,honda_Volume,sony_Open,sony_High,sony_Low,sony_Close,sony_Volume,sonia_tona_diff_tona_sonia_difference,Close_weighted_moving_average,Close_weighted_moving_std_dev,Close_upper_band,Close_lower_band,Close_RSI
2023-09-10,181.707,182.781,181.536,185.221,177895.3183,156.835,157.972,156.758,157.679,276580081787.1095,95.187,95.654,95.125,95.626,162995.6105,148.487,149.097,148.161,148.7,394093119140.6251,153.291,157.659,153.291,157.029,1267728004.4556,5331.0,5368.0,5302.0,5351.0,101923129.0818,616.0,628.0,614.0,624.0,13302409.9468,1642.0,1674.0,1640.0,1656.0,234132522.5831,12395.0,12627.0,12375.0,12600.0,53749979.496,5.2515,178.43625,9.434464896412445,197.3051797928249,159.5673202071751,50.68388929277901
2023-09-11,184.962,185.336,184.63,181.881,121151.5403,161.401,161.944,161.317,161.88,204876200439.45343,96.34,96.419,96.032,96.322,109690.87859999998,151.333,151.6,151.22,151.472,258836843994.1408,135.968,136.439,134.066,135.352,376319997.7876,5532.0,5633.0,5532.0,5610.0,56526731.0143,619.0,636.0,600.0,607.0,103122140.4075,1561.0,1590.0,1527.0,1581.0,231216480.2551,12911.0,13017.0,12630.0,12961.0,25209470.033600003,5.246,178.3466,9.390490612151297,197.1275812243026,159.5656187756974,46.61028083429136
2023-09-12,181.881,181.881,181.881,182.964,0.0,156.005,156.005,156.005,156.005,0.0,95.327,95.327,95.327,95.327,0.0,144.902,144.902,144.902,144.902,0.0,143.159,143.159,143.159,143.159,0.0,5018.0,5018.0,5018.0,5018.0,0.0,560.0,560.0,560.0,560.0,0.0,1457.0,1457.0,1457.0,1457.0,0.0,12771.0,12771.0,12771.0,12771.0,0.0,5.2333,178.28615,9.354833612830515,196.99581722566103,159.57648277433896,48.80084801908042
2023-09-13,184.146,184.146,182.508,183.021,170395.74899999998,158.199,158.413,156.637,156.926,248186443115.23465,94.636,95.042,94.5,94.948,142858.65790000002,147.445,147.564,147.016,147.457,314569713989.25793,156.991,160.439,156.707,160.312,479808000.5645,5585.0,5687.0,5567.0,5662.0,111688670.15829998,649.0,658.0,642.0,657.0,59411168.813700005,5105.0,5247.0,5092.0,5237.0,159832160.9497,12461.0,12692.0,12460.0,12630.0,45600249.7673,5.2011,178.22854999999998,9.320161431149725,196.86887286229944,159.58822713770053,49.1672495919523
2023-09-14,182.977,183.906,182.766,183.021,140909.9306,156.938,157.895,156.718,157.551,244119630859.37512,94.948,95.545,94.744,95.05,119911.6201,147.456,147.95,147.336,147.819,411033997192.3829,160.986,163.135,160.287,161.469,467855993.2709,5719.0,5769.0,5660.0,5711.0,114190359.1157,664.0,684.0,662.0,680.0,89346521.3775,5280.0,5343.0,5204.0,5258.0,216773479.4616,12798.0,12977.0,12755.0,12975.0,72803100.58590001,5.1967,178.17095,9.284983657699318,196.74091731539863,159.60098268460138,80.48913488017011
2023-09-15,183.021,183.021,183.021,183.021,0.0,157.551,157.551,157.551,157.551,0.0,95.05,95.05,95.05,95.05,0.0,147.819,147.819,147.819,147.819,0.0,161.469,161.469,161.469,161.469,0.0,5711.0,5711.0,5711.0,5711.0,0.0,680.0,680.0,680.0,680.0,0.0,5258.0,5258.0,5258.0,5258.0,0.0,12975.0,12975.0,12975.0,12975.0,0.0,5.2284,178.09055,9.23293532885946,196.55642065771892,159.6246793422811,85.78942779925026
2023-09-16,183.021,183.021,183.021,182.738,0.0,157.551,157.551,157.551,157.551,0.0,95.05,95.05,95.05,95.05,0.0,147.819,147.819,147.819,147.819,0.0,161.469,161.469,161.469,161.469,0.0,5711.0,5711.0,5711.0,5711.0,0.0,680.0,680.0,680.0,680.0,0.0,5258.0,5258.0,5258.0,5258.0,0.0,12975.0,12975.0,12975.0,12975.0,0.0,5.2284,178.00685,9.18004915865498,196.36694831730995,159.64675168269002,83.14324817518255
2023-09-17,182.85,183.339,182.713,183.197,100480.00849999998,157.457,157.934,157.342,157.794,193253740356.4456,95.029,95.251,94.787,94.998,90308.15009999996,147.674,147.877,147.555,147.592,264331606658.9356,160.715,161.972,158.507,158.568,413951997.757,5711.0,5711.0,5711.0,5711.0,0.0,680.0,680.0,680.0,680.0,0.0,5258.0,5258.0,5258.0,5258.0,0.0,12975.0,12975.0,12975.0,12975.0,0.0,5.2284,177.86624999999998,9.071936582412915,196.0101231648258,159.72237683517415,81.62931922298384
2023-09-18,182.73,183.487,182.673,183.091,112414.3215,157.67,158.275,157.67,157.88,207945900146.4847,94.997,95.634,94.92,95.402,98073.9009,147.577,147.92,147.503,147.841,311571829406.7384,157.953,160.034,157.575,159.134,333023996.3532,5683.0,5836.0,5674.0,5830.0,71799070.8351,666.0,710.0,656.0,709.0,21806869.9837,5279.0,5421.0,5237.0,5406.0,155419540.4053,12904.0,12920.0,12655.0,12786.0,26882210.0162,5.2284,177.8002,9.026465622942553,195.8531312458851,159.74726875411488,78.0133277800917
2023-09-19,183.197,183.342,182.436,181.431,161272.1898,157.86,158.448,157.736,158.105,242369828857.4221,95.373,96.064,95.299,95.625,136115.28910000002,147.823,148.356,147.472,148.332,359142648193.3595,160.275,162.113,159.672,159.847,361535993.5761,5845.0,5845.0,5774.0,5802.0,63681929.588300005,706.0,712.0,688.0,689.0,25559039.8313,5389.0,5461.0,5321.0,5341.0,176497070.3125,12657.0,12721.0,12560.0,12575.0,31821650.743600003,5.2444,177.67069999999998,8.950782095205295,195.57226419041058,159.7691358095894,65.37425149700606
2023-09-20,183.081,183.081,180.724,181.579,173936.6919,158.106,158.106,157.03,157.329,255197239990.2347,95.589,95.674,94.534,94.662,136239.3194,148.332,148.457,147.319,147.568,368645732177.7345,156.27,157.759,153.713,156.707,507936004.6387,5816.0,5836.0,5741.0,5755.0,92962598.8007,695.0,706.0,692.0,693.0,13417210.1915,5334.0,5366.0,5235.0,5262.0,144139628.41050002,12456.0,12491.0,12291.0,12331.0,30213279.7241,5.2409,178.71685,8.033153993397569,194.78315798679512,162.65054201320487,49.453671328671305
2023-09-21,181.395,182.301,181.199,181.579,168821.98120000004,157.151,158.277,157.115,157.946,262480658691.40643,94.656,95.824,94.539,95.513,143257.9392,147.562,148.418,147.502,148.341,426030838928.2227,156.194,158.512,154.89,155.346,359375999.45070004,5667.0,5692.0,5585.0,5645.0,103366352.0813,677.0,694.0,674.0,688.0,18089940.3693,5187.0,5295.0,5170.0,5252.0,143769149.7803,12195.0,12296.0,12105.0,12179.0,30729470.4914,5.2338000000000005,179.87630000000001,6.465390793745741,192.8070815874915,166.94551841250853,42.184635894017596
2023-09-22,181.579,181.579,181.579,181.579,0.0,157.946,157.946,157.946,157.946,0.0,95.513,95.513,95.513,95.513,0.0,148.341,148.341,148.341,148.341,0.0,155.346,155.346,155.346,155.346,0.0,5645.0,5645.0,5645.0,5645.0,0.0,688.0,688.0,688.0,688.0,0.0,5252.0,5252.0,5252.0,5252.0,0.0,12179.0,12179.0,12179.0,12179.0,0.0,5.2245,180.83544999999998,4.99032331486716,190.8160966297343,170.85480337026567,38.193640331344106
2023-09-23,181.579,181.579,181.579,181.776,0.0,157.946,157.946,157.946,157.946,0.0,95.513,95.513,95.513,95.513,0.0,148.341,148.341,148.341,148.341,0.0,155.346,155.346,155.346,155.346,0.0,5645.0,5645.0,5645.0,5645.0,0.0,688.0,688.0,688.0,688.0,0.0,5252.0,5252.0,5252.0,5252.0,0.0,12179.0,12179.0,12179.0,12179.0,0.0,5.2245,181.65505000000002,3.4171829961261504,188.4894159922523,174.82068400774773,45.422321247721285
2023-09-24,181.552,181.951,181.401,181.207,131882.7798,157.867,158.173,157.48,157.692,210642951049.80505,95.413,95.711,95.178,95.619,103008.4496,148.207,148.961,148.207,148.876,299539239379.8831,154.279,157.899,152.966,153.755,1160543998.7182,5712.0,5729.0,5652.0,5677.0,98869568.8249,691.0,695.0,683.0,693.0,12374469.965799998,5287.0,5287.0,5210.0,5250.0,144583060.2646,12305.0,12407.0,12235.0,12395.0,33773109.9129,5.2245,182.23345,1.932955372252595,186.0993607445052,178.36753925549482,24.60136674259671
2023-09-25,181.785,181.806,181.043,181.552,134250.79989999998,157.691,157.92,157.315,157.545,240579161376.9534,95.611,95.767,95.221,95.339,129527.08949999996,148.872,149.185,148.701,149.048,326990459838.86743,156.255,160.99,155.714,159.472,1418783996.5820005,5720.0,5720.0,5602.0,5618.0,85699050.4266,682.0,683.0,673.0,679.0,8674290.2399,5262.0,5263.0,5167.0,5239.0,138339778.9001,12406.0,12411.0,12255.0,12265.0,31377149.8204,5.2269,182.54760000000002,1.050739559130056,184.64907911826012,180.44612088173992,46.647646219686074
2023-09-26,181.205,181.672,180.878,182.095,154315.1097,157.542,157.613,156.955,157.118,234663841491.69928,95.266,95.46,94.719,95.035,133239.5211,149.042,149.708,148.86,149.618,311418178710.9376,157.851,160.669,157.426,158.053,986640003.2044,5614.0,5627.0,5537.0,5620.0,111841680.5268,670.0,672.0,659.0,672.0,13939899.9213,5199.0,5253.0,5080.0,5200.0,151359651.56559998,12159.0,12434.0,12150.0,12411.0,46018660.0684,5.2367,182.5659,1.0388521449251573,184.64360428985032,180.48819571014968,40.050377833753124
2023-09-27,181.543,182.419,181.054,182.162,161091.041,157.105,157.866,156.704,157.73,265731439453.1252,95.035,95.967,94.818,95.926,156131.25980000003,149.609,149.609,149.143,149.298,364497740722.6564,157.279,159.099,156.867,158.889,1342320014.9537,5613.0,5655.0,5502.0,5523.0,116357699.3941,679.0,689.0,672.0,682.0,15250619.828799998,1725.0,1741.0,1700.0,1726.0,141725448.60830003,12384.0,12427.0,12135.0,12226.0,48205789.0892,5.25,182.50124999999997,1.0206836138303503,184.54261722766068,180.45988277233926,40.18734292894701
2023-09-28,182.104,183.016,181.88,182.162,184508.9493,157.719,158.336,157.389,157.891,262695209716.7971,95.652,96.92,95.652,96.047,163960.5708,149.297,149.5,148.525,149.334,392256219360.3516,158.648,159.959,158.37,158.97,1191648002.6244,5530.0,5540.0,5381.0,5415.0,103437910.08,684.0,685.0,659.0,661.0,15244890.2726,1731.0,1731.0,1672.0,1683.0,191343959.8084,12326.0,12355.0,12185.0,12252.0,34891999.482999995,5.2489,182.39785,0.9377124615756193,184.27327492315123,180.52242507684878,40.18734292894701
2023-09-29,182.162,182.162,182.162,182.162,0.0,157.891,157.891,157.891,157.891,0.0,96.047,96.047,96.047,96.047,0.0,149.334,149.334,149.334,149.334,0.0,158.97,158.97,158.97,158.97,0.0,5415.0,5415.0,5415.0,5415.0,0.0,661.0,661.0,661.0,661.0,0.0,1683.0,1683.0,1683.0,1683.0,0.0,12252.0,12252.0,12252.0,12252.0,0.0,5.2487,182.37195,0.9366622980531213,184.24527459610624,180.49862540389375,40.18734292894701
2023-09-30,182.162,182.162,182.162,160.931,0.0,157.891,157.891,157.891,157.891,0.0,96.047,96.047,96.047,96.047,0.0,149.334,149.334,149.334,149.334,0.0,158.97,158.97,158.97,158.97,0.0,5415.0,5415.0,5415.0,5415.0,0.0,661.0,661.0,661.0,661.0,0.0,1683.0,1683.0,1683.0,1683.0,0.0,12252.0,12252.0,12252.0,12252.0,0.0,5.2487,181.15744999999998,4.805514567722344,190.76847913544466,171.5464208645553,6.94570582428436
2023-10-01,160.303,161.202,160.303,158.39,241097.0377,141.777,142.85,141.777,142.459,327251549316.4063,91.006,91.669,90.983,91.449,264878.0701,132.2,132.871,132.054,132.466,701935355468.75,171.111,174.319,171.107,173.832,992513999.939,3750.0,3810.0,3750.0,3802.0,43564368.9633,431.0,433.0,429.0,429.0,18895340.4427,3123.0,3147.0,3123.0,3138.0,43479229.4503,10821.0,11123.0,10821.0,11106.0,21143610.1198,5.2487,179.9829,6.992508531884971,193.96791706376993,165.99788293623007,4.74331375196121
2023-10-02,158.39,158.39,158.39,162.396,0.0,140.211,140.211,140.211,140.211,0.0,90.871,90.871,90.871,90.871,0.0,131.347,131.347,131.347,131.347,0.0,185.551,185.551,185.551,185.551,0.0,3963.0,3963.0,3963.0,3963.0,0.0,469.0,469.0,469.0,469.0,0.0,3174.0,3174.0,3174.0,3174.0,0.0,11917.0,11917.0,11917.0,11917.0,0.0,5.2308,178.9545,7.974526215925441,194.90355243185087,163.00544756814912,16.948286325741847
2023-10-03,162.396,162.396,162.396,166.055,0.0,143.619,143.619,143.619,143.619,0.0,88.779,88.779,88.779,88.779,0.0,134.962,134.962,134.962,134.962,0.0,156.708,156.708,156.708,156.708,0.0,4180.0,4180.0,4180.0,4180.0,0.0,531.0,531.0,531.0,531.0,0.0,3610.0,3610.0,3610.0,3610.0,0.0,11701.0,11701.0,11701.0,11701.0,0.0,5.2177,178.1062,8.409695905388737,194.92559181077746,161.28680818922254,26.91707199903925
2023-10-04,165.383,166.189,165.184,168.307,188734.32190000004,145.055,145.961,144.87,145.882,240386420654.29712,88.713,89.126,88.448,88.921,158221.5915,133.577,133.805,132.971,133.677,464219541503.9064,151.709,154.013,151.709,152.728,284067003.2502,3977.0,4094.0,3959.0,4056.0,35941269.8747,494.0,503.0,493.0,502.0,33959300.518,3510.0,3539.0,3495.0,3519.0,54688430.3092,11791.0,11921.0,11770.0,11841.0,8588245.034300001,5.2082,177.37050000000002,8.598594410842002,194.56768882168402,160.17331117831603,31.25953120587404
2023-10-05,169.438,169.731,167.834,175.269,226712.9495,147.552,147.593,146.13,146.857,293464418945.3126,91.004,91.152,89.792,90.157,181124.36090000003,134.332,134.842,133.743,134.516,604011049804.6875,153.35,154.835,150.726,153.066,293803497.3144,4265.0,4291.0,4235.0,4286.0,32869499.6834,503.0,505.0,500.0,505.0,49939899.2062,3615.0,3617.0,3558.0,3581.0,63743231.2965,12497.0,12568.0,12470.0,12561.0,8647000.074399998,5.2022,176.9829,8.50468653403302,193.99227306806603,159.97352693193397,42.55404512413859
2023-10-06,175.269,175.269,175.269,181.509,0.0,149.76,149.76,149.76,149.76,0.0,93.948,93.948,93.948,93.948,0.0,139.341,139.341,139.341,139.341,0.0,155.774,155.774,155.774,155.774,0.0,5025.0,5025.0,5025.0,5025.0,0.0,525.0,525.0,525.0,525.0,0.0,4250.0,4250.0,4250.0,4250.0,0.0,13675.0,13675.0,13675.0,13675.0,0.0,5.2031,176.92145,8.465263545345913,193.85197709069183,159.99092290930815,49.92800131654733
2023-10-07,181.727,181.986,180.795,183.996,179003.4699,155.433,155.669,154.174,154.515,295153220703.1252,94.31,94.607,93.469,93.841,162486.1399,141.306,141.459,140.158,140.367,448797756469.7266,148.492,150.01,148.13,149.81,1112496017.456,5222.0,5232.0,5164.0,5177.0,28466730.5947,585.0,585.0,568.0,569.0,46327720.4037,4238.0,4243.0,4151.0,4184.0,148925813.6749,12795.0,12916.0,12615.0,12665.0,35629859.9243,5.2031,176.9614,8.498259452756962,193.9579189055139,159.9648810944861,52.18066087776512
2023-10-08,183.35,184.237,183.331,183.331,145535.76,158.855,159.214,158.482,158.678,355545527587.8907,94.276,94.589,94.016,94.089,142782.56979999997,144.711,144.999,144.417,144.876,412637940673.82806,147.208,148.591,146.066,146.689,428975997.9247001,5689.0,5689.0,5689.0,5689.0,0.0,623.0,623.0,623.0,623.0,0.0,4676.0,4676.0,4676.0,4676.0,0.0,12550.0,12550.0,12550.0,12550.0,0.0,5.2031,176.97340000000003,8.507534706306208,193.98846941261243,159.95833058738762,52.08243460527863
2023-10-09,183.169,183.902,182.672,183.647,198518.51030000005,157.407,157.726,156.579,157.548,301207431152.3438,93.856,94.459,93.603,94.195,163089.29100000003,146.981,147.271,145.9,146.57,497356261352.5391,148.035,150.555,147.966,149.975,394224002.8381,5619.0,5651.0,5588.0,5616.0,81706808.5669,628.0,633.0,624.0,629.0,63911640.6441,4959.0,4985.0,4897.0,4951.0,200172790.5274,12433.0,12521.0,12380.0,12455.0,32787969.3508,5.2031,177.0842,8.582742768581406,194.24968553716283,159.9187144628372,52.05517079008809
2023-10-10,182.55,183.742,182.479,185.221,178115.7714,157.667,158.466,157.471,158.388,264613162170.4104,95.622,95.729,95.365,95.654,152692.73979999998,148.692,149.323,148.422,149.152,400845156738.28143,155.608,158.415,155.608,157.275,1342080009.4603,5337.0,5371.0,5314.0,5315.0,62715279.102400005,631.0,637.0,631.0,632.0,3799760.0604,1671.0,1693.0,1665.0,1672.0,183712189.6745,12651.0,12717.0,12565.0,12686.0,29806200.265800003,5.2169,177.2663,8.720656283249797,194.7076125664996,159.8249874335004,53.005769230769225
2023-10-11,185.221,185.221,185.221,183.473,0.0,161.88,161.88,161.88,161.88,0.0,96.322,96.322,96.322,96.322,0.0,151.472,151.472,151.472,151.472,0.0,135.352,135.352,135.352,135.352,0.0,5610.0,5610.0,5610.0,5610.0,0.0,607.0,607.0,607.0,607.0,0.0,1581.0,1581.0,1581.0,1581.0,0.0,12961.0,12961.0,12961.0,12961.0,0.0,5.219600000000001,177.361,8.78003553523891,194.9210710704778,159.80092892952217,51.22110243847917
2023-10-12,181.489,184.32,181.489,181.523,180243.6299,155.83,157.68,155.83,157.322,414129576904.29694,95.137,96.145,95.136,95.967,158347.36120000004,144.889,146.588,144.808,146.149,570057396972.6562,143.83,144.534,141.666,142.533,1001903991.6992,5137.0,5235.0,5137.0,5235.0,53083188.77210001,573.0,579.0,572.0,574.0,126129690.1702,1488.0,1500.0,1479.0,1492.0,201410808.5632,12913.0,13131.0,12913.0,13010.0,28200840.2348,5.216,177.3582,8.778628412232631,194.91545682446528,159.80094317553474,49.42567992665959
2023-10-13,181.523,181.523,181.523,181.523,0.0,157.131,157.131,157.131,157.131,0.0,94.146,94.146,94.146,94.146,0.0,149.506,149.506,149.506,149.506,0.0,152.855,152.855,152.855,152.855,0.0,5379.0,5379.0,5379.0,5379.0,0.0,620.0,620.0,620.0,620.0,0.0,1679.0,1679.0,1679.0,1679.0,0.0,12825.0,12825.0,12825.0,12825.0,0.0,5.2063,177.34554999999997,8.77210717334121,194.8897643466824,159.80133565331755,49.42567992665959
2023-10-14,181.523,181.523,181.523,182.61,0.0,157.131,157.131,157.131,157.131,0.0,94.146,94.146,94.146,94.146,0.0,149.506,149.506,149.506,149.506,0.0,152.855,152.855,152.855,152.855,0.0,5379.0,5379.0,5379.0,5379.0,0.0,620.0,620.0,620.0,620.0,0.0,1679.0,1679.0,1679.0,1679.0,0.0,12825.0,12825.0,12825.0,12825.0,0.0,5.2063,177.4157,8.810139607595403,195.0359792151908,159.79542078480918,80.5449883055766
2023-10-15,181.146,182.733,181.144,182.479,137368.4806,156.945,157.985,156.945,157.867,214549078979.49243,94.114,94.904,94.083,94.811,113111.79929999998,149.341,149.764,149.337,149.497,272538428588.86743,153.066,154.295,152.567,153.29,381023996.3531,5376.0,5454.0,5342.0,5410.0,86422098.15980001,614.0,620.0,612.0,616.0,13549549.7139,1652.0,1665.0,1641.0,1661.0,227813581.4666,12645.0,12710.0,12495.0,12595.0,41213010.31120001,5.2063,177.46205,8.835448044967578,195.13294608993516,159.79115391006485,86.41351996855816
2023-10-16,182.609,182.799,180.984,181.992,155674.1219,157.866,158.621,157.044,158.42,229336410034.18,94.804,95.502,94.566,95.327,138521.7903,149.495,149.85,148.739,149.787,304267797851.56274,152.887,155.21,152.573,154.792,390048002.243,5467.0,5532.0,5418.0,5452.0,105237138.7482,629.0,631.0,617.0,623.0,7791019.9166,1695.0,1701.0,1660.0,1680.0,237175331.1156,12866.0,12950.0,12715.0,12780.0,43692199.7071,5.2157,177.4569,8.832635035692487,195.12217007138497,159.791629928615,83.14838622369567
2023-10-17,182.477,182.807,181.844,181.874,154499.94060000003,158.406,158.54,157.683,157.925,232335301635.7424,95.327,95.662,94.837,94.977,131768.5596,149.788,149.936,149.481,149.913,281646399108.8869,155.212,155.307,151.428,151.587,481488000.8697001,5452.0,5610.0,5452.0,5589.0,93436019.8974,627.0,637.0,624.0,630.0,10001159.8916,1688.0,1696.0,1656.0,1674.0,267061399.4599,12721.0,12810.0,12660.0,12773.0,73475749.96949999,5.202,177.44250000000002,8.824791785231522,195.09208357046307,159.79291642953697,80.40127608871111
2023-10-18,181.992,182.512,181.166,182.21,171580.6008,157.925,158.927,157.677,158.47,267977999023.43768,94.977,95.165,94.314,94.785,164311.86040000003,149.903,149.959,149.663,149.771,334152249267.5784,150.191,150.315,147.608,147.886,445295997.6196,5514.0,5565.0,5442.0,5457.0,93298299.78939998,615.0,618.0,608.0,614.0,9316799.7486,1641.0,1665.0,1634.0,1649.0,209231582.6415,12555.0,12731.0,12555.0,12640.0,32902309.8946,5.1982,177.44490000000002,8.82614928195907,195.09719856391817,159.79260143608187,78.8432015269075
2023-10-19,181.873,182.366,181.282,182.21,143089.6493,158.427,158.926,158.328,158.715,220964609436.0355,94.776,94.799,94.408,94.559,122887.0699,149.771,149.992,149.639,149.803,289833280517.5784,146.706,147.45,144.293,144.79,518832000.7323,5387.0,5541.0,5387.0,5515.0,115338159.5611,605.0,609.0,596.0,601.0,15943060.1224,1619.0,1646.0,1613.0,1631.0,230446382.5225,12511.0,12606.0,12425.0,12561.0,44823619.36559999,5.197299999999999,177.44729999999998,8.82750588308202,195.10231176616404,159.79228823383593,70.24913938969591
2023-10-20,182.21,182.21,182.21,182.21,0.0,158.715,158.715,158.715,158.715,0.0,94.559,94.559,94.559,94.559,0.0,149.803,149.803,149.803,149.803,0.0,144.79,144.79,144.79,144.79,0.0,5515.0,5515.0,5515.0,5515.0,0.0,601.0,601.0,601.0,601.0,0.0,1631.0,1631.0,1631.0,1631.0,0.0,12561.0,12561.0,12561.0,12561.0,0.0,5.198,178.51125,7.973072100749152,194.4573942014983,162.5651057985017,53.21589136618045
2023-10-21,182.21,182.21,182.21,183.347,0.0,158.715,158.715,158.715,158.715,0.0,94.559,94.559,94.559,94.559,0.0,149.803,149.803,149.803,149.803,0.0,144.79,144.79,144.79,144.79,0.0,5515.0,5515.0,5515.0,5515.0,0.0,601.0,601.0,601.0,601.0,0.0,1631.0,1631.0,1631.0,1631.0,0.0,12561.0,12561.0,12561.0,12561.0,0.0,5.198,179.75910000000002,6.469380836725334,192.6978616734507,166.82033832654935,46.60173840192694
2023-10-22,182.093,183.427,181.98,182.26,121846.5103,158.571,159.775,158.503,159.687,187735059387.2071,94.586,95.018,94.314,94.831,106542.1295,149.839,149.989,149.554,149.693,231364247100.8302,145.272,145.654,143.446,144.031,439488002.7772,5440.0,5480.0,5388.0,5388.0,80880750.6561,598.0,604.0,595.0,598.0,12299590.312,1618.0,1632.0,1601.0,1611.0,204734905.243,12470.0,12556.0,12425.0,12445.0,34152249.8131,5.198,180.7523,5.027572471676494,190.80744494335298,170.697155056647,44.62942533346711
2023-10-23,183.347,183.752,182.048,181.888,138223.23130000004,159.688,159.913,158.531,158.737,204957340209.96112,94.818,95.372,94.689,95.243,126562.0611,149.693,149.929,149.32,149.891,283412248535.1564,137.009,137.874,129.567,134.848,612047998.4283,5431.0,5443.0,5219.0,5341.0,157736239.4333,601.0,604.0,580.0,594.0,41457260.2511,1614.0,1622.0,1572.0,1606.0,296055278.7781,12575.0,12631.0,12290.0,12555.0,87708879.94770001,5.199299999999999,181.54395000000002,3.6490677032219705,188.84208540644397,174.24581459355608,41.22868255709597
2023-10-24,182.247,182.444,181.625,182.338,126397.529,158.736,158.936,158.403,158.719,185023519775.39105,95.238,95.896,94.572,94.748,123420.08060000002,149.889,150.315,149.793,150.199,224886741577.1485,132.288,134.771,131.508,133.039,479424005.5083,5396.0,5502.0,5396.0,5422.0,71738890.17099999,604.0,610.0,594.0,594.0,14594199.9702,1636.0,1643.0,1619.0,1620.0,179098581.3141,12671.0,12736.0,12565.0,12596.0,43346689.7012,5.2013,182.2455,1.8997012092110528,186.0449024184221,178.44609758157787,33.80882848478045
2023-10-25,181.811,182.577,181.107,181.342,161265.30080000003,158.614,158.902,157.973,158.838,250108125488.2816,94.709,95.202,94.243,95.04,167197.47890000002,150.182,150.776,149.83,150.349,348286149414.06274,131.995,132.966,130.566,132.269,463632003.7842001,5354.0,5417.0,5302.0,5308.0,73219529.15190001,588.0,591.0,581.0,584.0,11683950.1263,1610.0,1623.0,1582.0,1591.0,169693262.1002,12425.0,12490.0,12170.0,12225.0,32565230.608000003,5.2056,182.54915,0.9965499050353062,184.54224981007062,180.55605018992938,36.92798429640541
2023-10-26,182.282,182.504,181.037,181.342,139462.1198,158.656,158.881,157.88,158.069,219623220703.1252,95.036,95.366,94.674,94.759,134471.82899999997,150.35,150.411,149.459,149.599,308085001220.7032,130.913,132.033,128.611,129.129,491472003.9368,5375.0,5485.0,5357.0,5469.0,57393469.8104,592.0,595.0,589.0,593.0,572760.0101000001,1593.0,1607.0,1583.0,1595.0,156491319.6563,12255.0,12306.0,12045.0,12127.0,36725589.7522,5.2062,182.54080000000002,1.006375131514646,184.5535502630293,180.52804973697073,48.540557974520375
2023-10-27,181.342,181.342,181.342,181.342,0.0,158.069,158.069,158.069,158.069,0.0,94.759,94.759,94.759,94.759,0.0,149.599,149.599,149.599,149.599,0.0,129.129,129.129,129.129,129.129,0.0,5469.0,5469.0,5469.0,5469.0,0.0,593.0,593.0,593.0,593.0,0.0,1595.0,1595.0,1595.0,1595.0,0.0,12127.0,12127.0,12127.0,12127.0,0.0,5.1996,182.40810000000002,0.978999376411997,184.366098752824,180.45010124717604,48.540557974520375
2023-10-28,181.342,181.342,181.342,181.357,0.0,158.069,158.069,158.069,158.069,0.0,94.759,94.759,94.759,94.759,0.0,149.599,149.599,149.599,149.599,0.0,129.129,129.129,129.129,129.129,0.0,5469.0,5469.0,5469.0,5469.0,0.0,593.0,593.0,593.0,593.0,0.0,1595.0,1595.0,1595.0,1595.0,0.0,12127.0,12127.0,12127.0,12127.0,0.0,5.1996,182.3094,0.9805634470811866,184.27052689416237,180.34827310583765,37.78514330278791
2023-10-29,181.03,181.873,180.76,184.321,127313.0992,157.937,158.923,157.695,158.209,200004419738.7698,94.661,95.524,94.658,95.0,115335.0806,149.47,149.853,148.804,149.048,300585209899.9026,128.454,131.052,128.193,130.647,1111007995.6056,5394.0,5418.0,5321.0,5347.0,64716531.0382,582.0,583.0,563.0,566.0,20698709.5475,1544.0,1548.0,1514.0,1524.0,169118471.1457,12071.0,12275.0,12065.0,12220.0,30570849.657,5.1996,182.3431,1.0388058883890676,184.42071177677812,180.26548822322187,61.56744536548597
2023-10-30,181.295,184.353,181.264,183.388,178082.42879999997,158.146,160.85,158.134,160.419,265575941040.0392,94.995,96.161,94.845,96.057,154592.1211,149.05,151.716,149.014,151.584,383699999511.7188,130.771,132.735,130.746,131.739,1034496002.1973002,5381.0,5419.0,5253.0,5418.0,9763390.0641,572.0,576.0,560.0,569.0,11004489.8615,1511.0,1524.0,1480.0,1506.0,199583969.11620003,12235.0,12473.0,12195.0,12440.0,29629319.9063,5.2027,182.25145,0.8317625215003897,183.9149750430008,180.58792495699922,58.30161750713619
