Gmt time,tona_rate,sonia_rate,tona_sonia_difference
2020-04-22,-0.043,0.0683,0.1113
2020-04-23,-0.046,0.0673,0.1133
2020-04-24,-0.047,0.0662,0.1132
2020-04-25,-0.047,0.0662,0.1132
2020-04-26,-0.047,0.0662,0.1132
2020-04-27,-0.047,0.0652,0.1122
2020-04-28,-0.048,0.0665,0.1145
2020-04-29,-0.048,0.0665,0.1145
2020-04-30,-0.06,0.0666,0.1266
2020-05-01,-0.044,0.0658,0.1098
2020-05-02,-0.044,0.0658,0.1098
2020-05-03,-0.044,0.0658,0.1098
2020-05-04,-0.044,0.0658,0.1098
2020-05-05,-0.044,0.0658,0.1098
2020-05-06,-0.044,0.0658,0.1098
2020-05-07,-0.035,0.0674,0.1024
2020-05-08,-0.035,0.0674,0.1024
2020-05-09,-0.035,0.0674,0.1024
2020-05-10,-0.035,0.0674,0.1024
2020-05-11,-0.019,0.0667,0.0857
2020-05-12,-0.022,0.0667,0.0887
2020-05-13,-0.026,0.0684,0.0944
2020-05-14,-0.02,0.0672,0.0872
2020-05-15,-0.04,0.0675,0.10750000000000001
2020-05-16,-0.04,0.0675,0.10750000000000001
2020-05-17,-0.04,0.0675,0.10750000000000001
2020-05-18,-0.058,0.0683,0.1263
2020-05-19,-0.061,0.068,0.129
2020-05-20,-0.061,0.0688,0.1298
2020-05-21,-0.062,0.0683,0.1303
2020-05-22,-0.059,0.0683,0.1273
2020-05-23,-0.059,0.0683,0.1273
2020-05-24,-0.059,0.0683,0.1273
2020-05-25,-0.059,0.0683,0.1273
2020-05-26,-0.06,0.0671,0.1271
2020-05-27,-0.059,0.0677,0.12669999999999998
2020-05-28,-0.057,0.068,0.125
2020-05-29,-0.073,0.0679,0.1409
2020-05-30,-0.073,0.0679,0.1409
2020-05-31,-0.073,0.0679,0.1409
2020-06-01,-0.058,0.0665,0.1245
2020-06-02,-0.059,0.0686,0.1276
2020-06-03,-0.068,0.0685,0.1365
2020-06-04,-0.064,0.0693,0.1333
2020-06-05,-0.057,0.0679,0.12490000000000001
2020-06-06,-0.057,0.0679,0.12490000000000001
2020-06-07,-0.057,0.0679,0.12490000000000001
2020-06-08,-0.055,0.066,0.121
2020-06-09,-0.048,0.066,0.114
2020-06-10,-0.038,0.0657,0.10369999999999999
2020-06-11,-0.031,0.0651,0.0961
2020-06-12,-0.023,0.0651,0.08810000000000001
2020-06-13,-0.023,0.0651,0.08810000000000001
2020-06-14,-0.023,0.0651,0.08810000000000001
2020-06-15,-0.018,0.0634,0.0814
2020-06-16,-0.056,0.0627,0.1187
2020-06-17,-0.055,0.0636,0.11860000000000001
2020-06-18,-0.055,0.0624,0.1174
2020-06-19,-0.042,0.0637,0.10570000000000002
2020-06-20,-0.042,0.0637,0.10570000000000002
2020-06-21,-0.042,0.0637,0.10570000000000002
2020-06-22,-0.045,0.0636,0.1086
2020-06-23,-0.042,0.0621,0.1041
2020-06-24,-0.043,0.0626,0.1056
2020-06-25,-0.042,0.063,0.10500000000000001
2020-06-26,-0.038,0.0633,0.1013
2020-06-27,-0.038,0.0633,0.1013
2020-06-28,-0.038,0.0633,0.1013
2020-06-29,-0.041,0.0619,0.10289999999999999
2020-06-30,-0.068,0.0603,0.1283
2020-07-01,-0.041,0.0611,0.1021
2020-07-02,-0.039,0.0608,0.0998
2020-07-03,-0.034,0.0608,0.0948
2020-07-04,-0.034,0.0608,0.0948
2020-07-05,-0.034,0.0608,0.0948
2020-07-06,-0.034,0.0592,0.0932
2020-07-07,-0.027,0.059,0.086
2020-07-08,-0.023,0.0596,0.0826
2020-07-09,-0.021,0.0594,0.0804
2020-07-10,-0.017,0.0599,0.0769
2020-07-11,-0.017,0.0599,0.0769
2020-07-12,-0.017,0.0599,0.0769
2020-07-13,-0.019,0.0599,0.0789
2020-07-14,-0.017,0.0605,0.0775
2020-07-15,-0.014,0.0609,0.07490000000000001
2020-07-16,-0.05,0.0618,0.11180000000000001
2020-07-17,-0.037,0.06,0.097
2020-07-18,-0.037,0.06,0.097
2020-07-19,-0.037,0.06,0.097
2020-07-20,-0.035,0.0601,0.0951
2020-07-21,-0.03,0.0602,0.0902
2020-07-22,-0.028,0.0587,0.0867
2020-07-23,-0.028,0.0587,0.0867
2020-07-24,-0.028,0.0587,0.0867
2020-07-25,-0.028,0.0587,0.0867
2020-07-26,-0.028,0.0587,0.0867
2020-07-27,-0.028,0.0584,0.0864
2020-07-28,-0.026,0.0598,0.0858
2020-07-29,-0.023,0.0591,0.0821
2020-07-30,-0.02,0.0601,0.0801
2020-07-31,-0.021,0.0603,0.0813
2020-08-01,-0.021,0.0603,0.0813
2020-08-02,-0.021,0.0603,0.0813
2020-08-03,-0.02,0.0574,0.0774
2020-08-04,-0.021,0.0568,0.07780000000000001
2020-08-05,-0.022,0.0572,0.07919999999999999
2020-08-06,-0.022,0.0573,0.0793
2020-08-07,-0.02,0.0584,0.0784
2020-08-08,-0.02,0.0584,0.0784
2020-08-09,-0.02,0.0584,0.0784
2020-08-10,-0.02,0.0584,0.0784
2020-08-11,-0.02,0.0561,0.0761
2020-08-12,-0.019,0.0563,0.0753
2020-08-13,-0.016,0.0571,0.0731
2020-08-14,-0.024,0.0568,0.08080000000000001
2020-08-15,-0.024,0.0568,0.08080000000000001
2020-08-16,-0.024,0.0568,0.08080000000000001
2020-08-17,-0.052,0.0563,0.10830000000000001
2020-08-18,-0.045,0.0553,0.1003
2020-08-19,-0.04,0.0562,0.09620000000000001
2020-08-20,-0.039,0.0557,0.0947
2020-08-21,-0.037,0.0556,0.09259999999999999
2020-08-22,-0.037,0.0556,0.09259999999999999
2020-08-23,-0.037,0.0556,0.09259999999999999
2020-08-24,-0.041,0.0545,0.0955
2020-08-25,-0.048,0.0553,0.1033
2020-08-26,-0.051,0.0547,0.10569999999999999
2020-08-27,-0.054,0.0559,0.1099
2020-08-28,-0.054,0.0545,0.1085
2020-08-29,-0.054,0.0545,0.1085
2020-08-30,-0.054,0.0545,0.1085
2020-08-31,-0.054,0.0545,0.1085
2020-09-01,-0.052,0.0552,0.10719999999999999
2020-09-02,-0.051,0.0547,0.10569999999999999
2020-09-03,-0.058,0.0561,0.11410000000000001
2020-09-04,-0.057,0.056,0.113
2020-09-05,-0.057,0.056,0.113
2020-09-06,-0.057,0.056,0.113
2020-09-07,-0.064,0.0556,0.1196
2020-09-08,-0.066,0.0557,0.1217
2020-09-09,-0.07,0.055,0.125
2020-09-10,-0.073,0.0552,0.12819999999999998
2020-09-11,-0.074,0.0569,0.1309
2020-09-12,-0.074,0.0569,0.1309
2020-09-13,-0.074,0.0569,0.1309
2020-09-14,-0.072,0.0557,0.12769999999999998
2020-09-15,-0.052,0.0556,0.1076
2020-09-16,-0.056,0.0558,0.11180000000000001
2020-09-17,-0.051,0.0546,0.1056
2020-09-18,-0.046,0.054,0.1
2020-09-19,-0.046,0.054,0.1
2020-09-20,-0.046,0.054,0.1
2020-09-21,-0.046,0.054,0.1
2020-09-22,-0.046,0.054,0.1
2020-09-23,-0.046,0.0539,0.0999
2020-09-24,-0.038,0.0539,0.09190000000000001
2020-09-25,-0.03,0.0541,0.08410000000000001
2020-09-26,-0.03,0.0541,0.08410000000000001
2020-09-27,-0.03,0.0541,0.08410000000000001
2020-09-28,-0.032,0.0541,0.08610000000000001
2020-09-29,-0.031,0.0533,0.0843
2020-09-30,-0.061,0.0509,0.1119
2020-10-01,-0.031,0.0538,0.0848
2020-10-02,-0.022,0.0539,0.0759
2020-10-03,-0.022,0.0539,0.0759
2020-10-04,-0.022,0.0539,0.0759
2020-10-05,-0.019,0.0539,0.0729
2020-10-06,-0.014,0.0537,0.0677
2020-10-07,-0.01,0.054,0.064
2020-10-08,-0.008,0.0539,0.061900000000000004
2020-10-09,-0.008,0.0538,0.0618
2020-10-10,-0.008,0.0538,0.0618
2020-10-11,-0.008,0.0538,0.0618
2020-10-12,-0.016,0.0542,0.0702
2020-10-13,-0.02,0.0531,0.0731
2020-10-14,-0.02,0.0538,0.0738
2020-10-15,-0.014,0.0534,0.0674
2020-10-16,-0.033,0.0533,0.0863
2020-10-17,-0.033,0.0533,0.0863
2020-10-18,-0.033,0.0533,0.0863
2020-10-19,-0.031,0.0535,0.08449999999999999
2020-10-20,-0.022,0.0533,0.0753
2020-10-21,-0.019,0.0536,0.0726
2020-10-22,-0.017,0.0543,0.0713
2020-10-23,-0.012,0.0538,0.0658
2020-10-24,-0.012,0.0538,0.0658
2020-10-25,-0.012,0.0538,0.0658
2020-10-26,-0.016,0.0541,0.0701
2020-10-27,-0.019,0.0542,0.0732
2020-10-28,-0.024,0.054,0.078
2020-10-29,-0.026,0.0543,0.0803
2020-10-30,-0.029,0.0547,0.0837
2020-10-31,-0.029,0.0547,0.0837
2020-11-01,-0.029,0.0547,0.0837
2020-11-02,-0.03,0.0539,0.0839
2020-11-03,-0.03,0.0539,0.0839
2020-11-04,-0.032,0.0537,0.0857
2020-11-05,-0.031,0.0533,0.0843
2020-11-06,-0.029,0.0534,0.0824
2020-11-07,-0.029,0.0534,0.0824
2020-11-08,-0.029,0.0534,0.0824
2020-11-09,-0.03,0.0532,0.0832
2020-11-10,-0.034,0.0533,0.0873
2020-11-11,-0.034,0.0535,0.0875
2020-11-12,-0.034,0.0542,0.0882
2020-11-13,-0.03,0.0536,0.08360000000000001
2020-11-14,-0.03,0.0536,0.08360000000000001
2020-11-15,-0.03,0.0536,0.08360000000000001
2020-11-16,-0.038,0.0539,0.09190000000000001
2020-11-17,-0.033,0.0533,0.0863
2020-11-18,-0.035,0.0538,0.0888
2020-11-19,-0.034,0.0536,0.08760000000000001
2020-11-20,-0.033,0.0543,0.0873
2020-11-21,-0.033,0.0543,0.0873
2020-11-22,-0.033,0.0543,0.0873
2020-11-23,-0.033,0.0543,0.0873
2020-11-24,-0.031,0.0536,0.08460000000000001
2020-11-25,-0.03,0.0535,0.08349999999999999
2020-11-26,-0.03,0.0535,0.08349999999999999
2020-11-27,-0.03,0.0542,0.0842
2020-11-28,-0.03,0.0542,0.0842
2020-11-29,-0.03,0.0542,0.0842
2020-11-30,-0.032,0.054,0.086
2020-12-01,-0.03,0.0528,0.0828
2020-12-02,-0.029,0.0523,0.0813
2020-12-03,-0.03,0.0519,0.0819
2020-12-04,-0.03,0.0513,0.0813
2020-12-05,-0.03,0.0513,0.0813
2020-12-06,-0.03,0.0513,0.0813
2020-12-07,-0.028,0.051,0.079
2020-12-08,-0.028,0.051,0.079
2020-12-09,-0.032,0.0514,0.0834
2020-12-10,-0.032,0.0508,0.0828
2020-12-11,-0.03,0.0502,0.0802
2020-12-12,-0.03,0.0502,0.0802
2020-12-13,-0.03,0.0502,0.0802
2020-12-14,-0.028,0.0494,0.0774
2020-12-15,-0.023,0.0491,0.0721
2020-12-16,-0.033,0.0478,0.08080000000000001
2020-12-17,-0.027,0.0487,0.0757
2020-12-18,-0.022,0.0483,0.0703
2020-12-19,-0.022,0.0483,0.0703
2020-12-20,-0.022,0.0483,0.0703
2020-12-21,-0.022,0.0477,0.0697
2020-12-22,-0.02,0.048,0.068
2020-12-23,-0.019,0.0478,0.0668
2020-12-24,-0.021,0.0474,0.0684
2020-12-25,-0.021,0.0474,0.0684
2020-12-26,-0.021,0.0474,0.0684
2020-12-27,-0.021,0.0474,0.0684
2020-12-28,-0.021,0.0474,0.0684
2020-12-29,-0.019,0.0483,0.0673
2020-12-30,-0.033,0.048,0.081
2020-12-31,-0.033,0.048,0.081
2021-01-01,-0.033,0.048,0.081
2021-01-02,-0.033,0.048,0.081
2021-01-03,-0.033,0.048,0.081
2021-01-04,-0.018,0.0479,0.0659
2021-01-05,-0.019,0.0485,0.0675
2021-01-06,-0.018,0.0488,0.0668
2021-01-07,-0.018,0.0491,0.06709999999999999
2021-01-08,-0.016,0.0497,0.06570000000000001
2021-01-09,-0.016,0.0497,0.06570000000000001
2021-01-10,-0.016,0.0497,0.06570000000000001
2021-01-11,-0.016,0.0497,0.06570000000000001
2021-01-12,-0.016,0.0487,0.06470000000000001
2021-01-13,-0.012,0.0496,0.0616
2021-01-14,-0.008,0.05,0.058
2021-01-15,-0.015,0.0498,0.0648
2021-01-16,-0.015,0.0498,0.0648
2021-01-17,-0.015,0.0498,0.0648
2021-01-18,-0.024,0.0495,0.07350000000000001
2021-01-19,-0.021,0.05,0.07100000000000001
2021-01-20,-0.019,0.0492,0.0682
2021-01-21,-0.018,0.0494,0.0674
2021-01-22,-0.016,0.0496,0.06559999999999999
2021-01-23,-0.016,0.0496,0.06559999999999999
2021-01-24,-0.016,0.0496,0.06559999999999999
2021-01-25,-0.017,0.0493,0.0663
2021-01-26,-0.016,0.0489,0.0649
2021-01-27,-0.017,0.0489,0.0659
2021-01-28,-0.016,0.0487,0.06470000000000001
2021-01-29,-0.012,0.0529,0.0649
2021-01-30,-0.012,0.0529,0.0649
2021-01-31,-0.012,0.0529,0.0649
2021-02-01,-0.016,0.048,0.064
2021-02-02,-0.013,0.0485,0.0615
2021-02-03,-0.013,0.0486,0.061599999999999995
2021-02-04,-0.011,0.0484,0.059399999999999994
2021-02-05,-0.01,0.0482,0.0582
2021-02-06,-0.01,0.0482,0.0582
2021-02-07,-0.01,0.0482,0.0582
2021-02-08,-0.011,0.048,0.059
2021-02-09,-0.01,0.0482,0.0582
2021-02-10,-0.008,0.0483,0.0563
2021-02-11,-0.008,0.0483,0.0563
2021-02-12,-0.011,0.0481,0.0591
2021-02-13,-0.011,0.0481,0.0591
2021-02-14,-0.011,0.0481,0.0591
2021-02-15,-0.008,0.048,0.056
2021-02-16,-0.021,0.0483,0.0693
2021-02-17,-0.022,0.0487,0.0707
2021-02-18,-0.022,0.049,0.07100000000000001
2021-02-19,-0.019,0.0489,0.0679
2021-02-20,-0.019,0.0489,0.0679
2021-02-21,-0.019,0.0489,0.0679
2021-02-22,-0.02,0.049,0.069
2021-02-23,-0.02,0.049,0.069
2021-02-24,-0.02,0.049,0.069
2021-02-25,-0.022,0.0491,0.0711
2021-02-26,-0.022,0.0512,0.0732
2021-02-27,-0.022,0.0512,0.0732
2021-02-28,-0.022,0.0512,0.0732
2021-03-01,-0.024,0.0488,0.0728
2021-03-02,-0.022,0.0491,0.0711
2021-03-03,-0.02,0.049,0.069
2021-03-04,-0.016,0.0494,0.0654
2021-03-05,-0.014,0.0488,0.06280000000000001
2021-03-06,-0.014,0.0488,0.06280000000000001
2021-03-07,-0.014,0.0488,0.06280000000000001
2021-03-08,-0.014,0.0491,0.0631
2021-03-09,-0.013,0.049,0.062
2021-03-10,-0.013,0.0485,0.0615
2021-03-11,-0.012,0.0485,0.0605
2021-03-12,-0.013,0.049,0.062
2021-03-13,-0.013,0.049,0.062
2021-03-14,-0.013,0.049,0.062
2021-03-15,-0.016,0.0497,0.06570000000000001
2021-03-16,-0.019,0.0493,0.0683
2021-03-17,-0.018,0.0494,0.0674
2021-03-18,-0.014,0.0493,0.0633
2021-03-19,-0.01,0.0485,0.0585
2021-03-20,-0.01,0.0485,0.0585
2021-03-21,-0.01,0.0485,0.0585
2021-03-22,-0.014,0.0489,0.0629
2021-03-23,-0.014,0.0481,0.062099999999999995
2021-03-24,-0.015,0.0481,0.06309999999999999
2021-03-25,-0.015,0.0481,0.06309999999999999
2021-03-26,-0.014,0.0481,0.062099999999999995
2021-03-27,-0.014,0.0481,0.062099999999999995
2021-03-28,-0.014,0.0481,0.062099999999999995
2021-03-29,-0.014,0.048,0.062
2021-03-30,-0.014,0.0475,0.0615
2021-03-31,-0.044,0.0466,0.0906
2021-04-01,-0.014,0.0475,0.0615
2021-04-02,-0.014,0.0475,0.0615
2021-04-03,-0.014,0.0475,0.0615
2021-04-04,-0.014,0.0475,0.0615
2021-04-05,-0.014,0.0475,0.0615
2021-04-06,-0.01,0.0482,0.0582
2021-04-07,-0.01,0.0483,0.058300000000000005
2021-04-08,-0.01,0.0483,0.058300000000000005
2021-04-09,-0.01,0.0484,0.0584
2021-04-10,-0.01,0.0484,0.0584
2021-04-11,-0.01,0.0484,0.0584
2021-04-12,-0.012,0.0482,0.060200000000000004
2021-04-13,-0.013,0.0481,0.061099999999999995
2021-04-14,-0.013,0.0482,0.0612
2021-04-15,-0.01,0.0477,0.0577
2021-04-16,-0.014,0.048,0.062
2021-04-17,-0.014,0.048,0.062
2021-04-18,-0.014,0.048,0.062
2021-04-19,-0.013,0.0482,0.0612
2021-04-20,-0.013,0.048,0.061
2021-04-21,-0.013,0.0481,0.061099999999999995
2021-04-22,-0.013,0.0487,0.0617
2021-04-23,-0.012,0.0491,0.0611
2021-04-24,-0.012,0.0491,0.0611
2021-04-25,-0.012,0.0491,0.0611
2021-04-26,-0.012,0.0486,0.0606
2021-04-27,-0.013,0.0495,0.0625
2021-04-28,-0.014,0.0496,0.0636
2021-04-29,-0.014,0.0496,0.0636
2021-04-30,-0.017,0.0509,0.0679
2021-05-01,-0.017,0.0509,0.0679
2021-05-02,-0.017,0.0509,0.0679
2021-05-03,-0.017,0.0509,0.0679
2021-05-04,-0.017,0.0509,0.0679
2021-05-05,-0.017,0.0509,0.0679
2021-05-06,-0.016,0.0491,0.06509999999999999
2021-05-07,-0.016,0.0498,0.0658
2021-05-08,-0.016,0.0498,0.0658
2021-05-09,-0.016,0.0498,0.0658
2021-05-10,-0.016,0.049,0.065
2021-05-11,-0.015,0.0488,0.0638
2021-05-12,-0.016,0.0492,0.06520000000000001
2021-05-13,-0.014,0.0494,0.0634
2021-05-14,-0.011,0.0497,0.060700000000000004
2021-05-15,-0.011,0.0497,0.060700000000000004
2021-05-16,-0.011,0.0497,0.060700000000000004
2021-05-17,-0.015,0.0483,0.0633
2021-05-18,-0.016,0.0493,0.0653
2021-05-19,-0.016,0.049,0.065
2021-05-20,-0.015,0.0493,0.0643
2021-05-21,-0.014,0.0495,0.0635
2021-05-22,-0.014,0.0495,0.0635
2021-05-23,-0.014,0.0495,0.0635
2021-05-24,-0.015,0.0497,0.06470000000000001
2021-05-25,-0.016,0.0496,0.06559999999999999
2021-05-26,-0.018,0.05,0.068
2021-05-27,-0.021,0.0501,0.0711
2021-05-28,-0.025,0.0516,0.0766
2021-05-29,-0.025,0.0516,0.0766
2021-05-30,-0.025,0.0516,0.0766
2021-05-31,-0.025,0.0516,0.0766
2021-06-01,-0.038,0.0498,0.08779999999999999
2021-06-02,-0.043,0.0498,0.0928
2021-06-03,-0.037,0.0502,0.0872
2021-06-04,-0.034,0.05,0.084
2021-06-05,-0.034,0.05,0.084
2021-06-06,-0.034,0.05,0.084
2021-06-07,-0.032,0.0504,0.0824
2021-06-08,-0.029,0.0505,0.0795
2021-06-09,-0.026,0.0502,0.0762
2021-06-10,-0.022,0.0499,0.07189999999999999
2021-06-11,-0.016,0.0501,0.06609999999999999
2021-06-12,-0.016,0.0501,0.06609999999999999
2021-06-13,-0.016,0.0501,0.06609999999999999
2021-06-14,-0.015,0.0499,0.0649
2021-06-15,-0.013,0.0499,0.0629
2021-06-16,-0.034,0.05,0.084
2021-06-17,-0.028,0.05,0.078
2021-06-18,-0.027,0.0502,0.0772
2021-06-19,-0.027,0.0502,0.0772
2021-06-20,-0.027,0.0502,0.0772
2021-06-21,-0.026,0.0498,0.07579999999999999
2021-06-22,-0.029,0.0502,0.0792
2021-06-23,-0.028,0.05,0.078
2021-06-24,-0.028,0.05,0.078
2021-06-25,-0.029,0.0502,0.0792
2021-06-26,-0.029,0.0502,0.0792
2021-06-27,-0.029,0.0502,0.0792
2021-06-28,-0.03,0.0495,0.0795
2021-06-29,-0.029,0.0493,0.0783
2021-06-30,-0.05,0.0466,0.0966
2021-07-01,-0.03,0.0496,0.0796
2021-07-02,-0.027,0.0505,0.0775
2021-07-03,-0.027,0.0505,0.0775
2021-07-04,-0.027,0.0505,0.0775
2021-07-05,-0.031,0.0504,0.0814
2021-07-06,-0.032,0.0502,0.0822
2021-07-07,-0.032,0.0506,0.0826
2021-07-08,-0.033,0.0508,0.0838
2021-07-09,-0.034,0.0504,0.0844
2021-07-10,-0.034,0.0504,0.0844
2021-07-11,-0.034,0.0504,0.0844
2021-07-12,-0.035,0.0503,0.0853
2021-07-13,-0.038,0.0507,0.0887
2021-07-14,-0.043,0.0508,0.0938
2021-07-15,-0.037,0.0508,0.08779999999999999
2021-07-16,-0.035,0.0506,0.08560000000000001
2021-07-17,-0.035,0.0506,0.08560000000000001
2021-07-18,-0.035,0.0506,0.08560000000000001
2021-07-19,-0.035,0.0508,0.0858
2021-07-20,-0.035,0.051,0.086
2021-07-21,-0.038,0.0507,0.0887
2021-07-22,-0.038,0.0507,0.0887
2021-07-23,-0.038,0.0507,0.0887
2021-07-24,-0.038,0.0507,0.0887
2021-07-25,-0.038,0.0507,0.0887
2021-07-26,-0.038,0.0502,0.0882
2021-07-27,-0.039,0.0507,0.0897
2021-07-28,-0.041,0.0507,0.0917
2021-07-29,-0.043,0.0504,0.0934
2021-07-30,-0.044,0.0506,0.09459999999999999
2021-07-31,-0.044,0.0506,0.09459999999999999
2021-08-01,-0.044,0.0506,0.09459999999999999
2021-08-02,-0.043,0.0504,0.0934
2021-08-03,-0.041,0.0503,0.09129999999999999
2021-08-04,-0.039,0.0504,0.08940000000000001
2021-08-05,-0.03,0.0503,0.0803
2021-08-06,-0.028,0.0503,0.0783
2021-08-07,-0.028,0.0503,0.0783
2021-08-08,-0.028,0.0503,0.0783
2021-08-09,-0.028,0.0503,0.0783
2021-08-10,-0.028,0.0501,0.0781
2021-08-11,-0.026,0.0503,0.07629999999999999
2021-08-12,-0.02,0.0504,0.0704
2021-08-13,-0.017,0.0504,0.0674
2021-08-14,-0.017,0.0504,0.0674
2021-08-15,-0.017,0.0504,0.0674
2021-08-16,-0.036,0.0505,0.0865
2021-08-17,-0.037,0.0503,0.08729999999999999
2021-08-18,-0.037,0.0505,0.0875
2021-08-19,-0.038,0.051,0.089
2021-08-20,-0.038,0.0508,0.08879999999999999
2021-08-21,-0.038,0.0508,0.08879999999999999
2021-08-22,-0.038,0.0508,0.08879999999999999
2021-08-23,-0.032,0.0505,0.0825
2021-08-24,-0.037,0.0505,0.0875
2021-08-25,-0.037,0.0504,0.0874
2021-08-26,-0.037,0.0505,0.0875
2021-08-27,-0.037,0.0507,0.0877
2021-08-28,-0.037,0.0507,0.0877
2021-08-29,-0.037,0.0507,0.0877
2021-08-30,-0.037,0.0507,0.0877
2021-08-31,-0.036,0.0502,0.0862
2021-09-01,-0.032,0.0503,0.0823
2021-09-02,-0.026,0.0501,0.0761
2021-09-03,-0.02,0.0499,0.0699
2021-09-04,-0.02,0.0499,0.0699
2021-09-05,-0.02,0.0499,0.0699
2021-09-06,-0.018,0.0503,0.0683
2021-09-07,-0.014,0.0507,0.06470000000000001
2021-09-08,-0.009,0.0505,0.059500000000000004
2021-09-09,-0.006,0.0503,0.056299999999999996
2021-09-10,-0.01,0.0509,0.0609
2021-09-11,-0.01,0.0509,0.0609
2021-09-12,-0.01,0.0509,0.0609
2021-09-13,-0.016,0.0506,0.06659999999999999
2021-09-14,-0.024,0.0499,0.0739
2021-09-15,-0.033,0.0499,0.0829
2021-09-16,-0.026,0.0501,0.0761
2021-09-17,-0.022,0.0502,0.0722
2021-09-18,-0.022,0.0502,0.0722
2021-09-19,-0.022,0.0502,0.0722
2021-09-20,-0.022,0.0502,0.0722
2021-09-21,-0.022,0.05,0.07200000000000001
2021-09-22,-0.021,0.0499,0.0709
2021-09-23,-0.021,0.0499,0.0709
2021-09-24,-0.022,0.05,0.07200000000000001
2021-09-25,-0.022,0.05,0.07200000000000001
2021-09-26,-0.022,0.05,0.07200000000000001
2021-09-27,-0.024,0.0496,0.0736
2021-09-28,-0.025,0.0495,0.07450000000000001
2021-09-29,-0.025,0.0493,0.0743
2021-09-30,-0.049,0.0479,0.0969
2021-10-01,-0.018,0.05,0.068
2021-10-02,-0.018,0.05,0.068
2021-10-03,-0.018,0.05,0.068
2021-10-04,-0.017,0.0503,0.0673
2021-10-05,-0.015,0.0505,0.0655
2021-10-06,-0.012,0.0513,0.0633
2021-10-07,-0.009,0.0512,0.060200000000000004
2021-10-08,-0.008,0.0507,0.0587
2021-10-09,-0.008,0.0507,0.0587
2021-10-10,-0.008,0.0507,0.0587
2021-10-11,-0.021,0.0505,0.07150000000000001
2021-10-12,-0.032,0.0514,0.0834
2021-10-13,-0.04,0.0508,0.09079999999999999
2021-10-14,-0.052,0.0508,0.1028
2021-10-15,-0.046,0.0502,0.09620000000000001
2021-10-16,-0.046,0.0502,0.09620000000000001
2021-10-17,-0.046,0.0502,0.09620000000000001
2021-10-18,-0.039,0.0504,0.08940000000000001
2021-10-19,-0.038,0.0499,0.0879
2021-10-20,-0.036,0.0501,0.0861
2021-10-21,-0.031,0.05,0.081
2021-10-22,-0.028,0.05,0.078
2021-10-23,-0.028,0.05,0.078
2021-10-24,-0.028,0.05,0.078
2021-10-25,-0.027,0.0498,0.0768
2021-10-26,-0.026,0.0498,0.07579999999999999
2021-10-27,-0.027,0.0485,0.0755
2021-10-28,-0.027,0.0481,0.0751
2021-10-29,-0.027,0.0503,0.0773
2021-10-30,-0.027,0.0503,0.0773
2021-10-31,-0.027,0.0503,0.0773
2021-11-01,-0.029,0.0477,0.0767
2021-11-02,-0.031,0.048,0.079
2021-11-03,-0.031,0.048,0.079
2021-11-04,-0.033,0.0483,0.08130000000000001
2021-11-05,-0.036,0.0468,0.0828
2021-11-06,-0.036,0.0468,0.0828
2021-11-07,-0.036,0.0468,0.0828
2021-11-08,-0.045,0.0467,0.0917
2021-11-09,-0.051,0.0468,0.0978
2021-11-10,-0.049,0.0465,0.0955
2021-11-11,-0.047,0.0466,0.0936
2021-11-12,-0.038,0.047,0.08499999999999999
2021-11-13,-0.038,0.047,0.08499999999999999
2021-11-14,-0.038,0.047,0.08499999999999999
2021-11-15,-0.03,0.0473,0.07730000000000001
2021-11-16,-0.037,0.0465,0.08349999999999999
2021-11-17,-0.037,0.0469,0.0839
2021-11-18,-0.038,0.0467,0.0847
2021-11-19,-0.037,0.0464,0.0834
2021-11-20,-0.037,0.0464,0.0834
2021-11-21,-0.037,0.0464,0.0834
2021-11-22,-0.038,0.0468,0.0848
2021-11-23,-0.038,0.0468,0.0848
2021-11-24,-0.041,0.0462,0.0872
2021-11-25,-0.042,0.0465,0.0885
2021-11-26,-0.043,0.0461,0.0891
2021-11-27,-0.043,0.0461,0.0891
2021-11-28,-0.043,0.0461,0.0891
2021-11-29,-0.047,0.0464,0.0934
2021-11-30,-0.048,0.0455,0.0935
2021-12-01,-0.05,0.0459,0.09590000000000001
2021-12-02,-0.05,0.0457,0.09570000000000001
2021-12-03,-0.043,0.0457,0.0887
2021-12-04,-0.043,0.0457,0.0887
2021-12-05,-0.043,0.0457,0.0887
2021-12-06,-0.035,0.0456,0.0806
2021-12-07,-0.028,0.0453,0.0733
2021-12-08,-0.022,0.0457,0.0677
2021-12-09,-0.015,0.0458,0.0608
2021-12-10,-0.008,0.0451,0.0531
2021-12-11,-0.008,0.0451,0.0531
2021-12-12,-0.008,0.0451,0.0531
2021-12-13,-0.009,0.0453,0.0543
2021-12-14,-0.014,0.0453,0.0593
2021-12-15,-0.022,0.045,0.067
2021-12-16,-0.033,0.1622,0.1952
2021-12-17,-0.028,0.1937,0.2217
2021-12-18,-0.028,0.1937,0.2217
2021-12-19,-0.028,0.1937,0.2217
2021-12-20,-0.028,0.1938,0.2218
2021-12-21,-0.028,0.1932,0.2212
2021-12-22,-0.028,0.1926,0.2206
2021-12-23,-0.027,0.1928,0.2198
2021-12-24,-0.023,0.1929,0.21589999999999998
2021-12-25,-0.023,0.1929,0.21589999999999998
2021-12-26,-0.023,0.1929,0.21589999999999998
2021-12-27,-0.023,0.1929,0.21589999999999998
2021-12-28,-0.023,0.1929,0.21589999999999998
